cod_produs;cod_ean;nume_produs;descriere;nume_categorie;imag_baza;cant_stock;in_stock;pret_produs;pret_sugerat;categorie_id;categorie_path_subcat;greutate;producator;creat_la_data;imag_galerie
105288;;Pedale HT AN71 - TALON Albastru Royal;"<ul><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala plata HT AN71 Talon NANO impresioneaza cu un corp robust din aluminiu si o axa din otel CrMo care poate rezista chiar si in cele mai dificile conditii.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Doi rulmenti cu bile etansati si rulmentii DU de inalta calitate asigura o functionare lina si o durabilitate sporita.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu 11 pini interschimbabili pe fiecare parte, pedala ofera o aderenta excelenta si o platforma stabila si fiabila, care asigura control si siguranta maxima in timpul mersului. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedalele Talon au fost concepute pentru a oferi echilibrul optim de performanta usoara si fiabila in toate tipurile de conditii meteorologice.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Designul cu profil redus, cu o forma concava adanca, permite piciorului sa „aseze"" pedala si imbunatateste aderenta/confortul. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Caracteristici ale pedalelor HT AN71 Talon NANO </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Greutate (pereche): 430 g</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro"">  <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Dimensiune: 105x105x17 mm </span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Material corpul pedalei: aluminiu</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro"">  <span class=""jCAhz""><span class=""ryNqvb"">Material ax: otel CrMo </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Rulment: Rulment dublu / rulment cu bile etansat </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pini: 11 pini interschimbabili pe fiecare parte</span></span></span><div class=""OvtS8d""></div><div id=""ow347""></div></li></ul><div class=""UdTY9 WdefRb"" aria-hidden=""true"" data-location=""2""><div class=""kO6q6e""></div></div><div class=""XL3Kf XExWNc""><div class=""a8FIud X0rvP""><div data-show-delay-ms=""250"" data-append-to-body=""false"" data-propagate-tooltip-mouseover-events=""true"" data-anchor-corner=""bottom-end"" data-enable-skip-handler=""true"" data-popup-corner=""top-end""><div class=""dig2sb""></div></div></div></div><div class=""XL3Kf XExWNc""><div class=""a8FIud X0rvP""><div data-show-delay-ms=""250"" data-append-to-body=""false"" data-propagate-tooltip-mouseover-events=""true"" data-anchor-corner=""bottom-end"" data-enable-skip-handler=""true"" data-popup-corner=""top-end""></div></div></div><div class=""ebT7ne VOLvac sMVRZe""><div class=""F0pQVc""></div></div><div class=""VO9ucd"">";Pedale Platforma;;5;1;190.0;380.0;100;Pedale Platforma;;HT;2024/01/01;
105289;;Pedale HT AN71 - TALON Negru;"<div id=""description"" class=""data item content"" role=""tabpanel"" aria-labelledby=""tab-label-description"" data-role=""content"" aria-hidden=""false""><div class=""product attribute description""><div class=""value""><ul><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala plata HT AN71 Talon NANO impresioneaza cu un corp robust din aluminiu si o axa din otel CrMo care poate rezista chiar si in cele mai dificile conditii.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Doi rulmenti cu bile etansati si rulmentii DU de inalta calitate asigura o functionare lina si o durabilitate sporita.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu 11 pini interschimbabili pe fiecare parte, pedala ofera o aderenta excelenta si o platforma stabila si fiabila, care asigura control si siguranta maxima in timpul mersului. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedalele Talon au fost concepute pentru a oferi echilibrul optim de performanta usoara si fiabila in toate tipurile de conditii meteorologice.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Designul cu profil redus, cu o forma concava adanca, permite piciorului sa „aseze"" pedala si imbunatateste aderenta/confortul. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Caracteristici ale pedalelor HT AN71 Talon NANO </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Greutate (pereche): 430 g</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Dimensiune: 105x105x17 mm </span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Material corpul pedalei: aluminiu</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz""><span class=""ryNqvb"">Material ax: otel CrMo </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Rulment: Rulment dublu / rulment cu bile etansat </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pini: 11 pini interschimbabili pe fiecare parte</span></span></span></li></ul></div></div></div>";Pedale Platforma;;5;1;190.0;380.0;100;Pedale Platforma;;HT;2024/01/01;
105290;;Pedale HT AN71 - TALON Rosu;"<ul><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala plata HT AN71 Talon NANO impresioneaza cu un corp robust din aluminiu si o axa din otel CrMo care poate rezista chiar si in cele mai dificile conditii.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Doi rulmenti cu bile etansati si rulmentii DU de inalta calitate asigura o functionare lina si o durabilitate sporita.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu 11 pini interschimbabili pe fiecare parte, pedala ofera o aderenta excelenta si o platforma stabila si fiabila, care asigura control si siguranta maxima in timpul mersului. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedalele Talon au fost concepute pentru a oferi echilibrul optim de performanta usoara si fiabila in toate tipurile de conditii meteorologice.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Designul cu profil redus, cu o forma concava adanca, permite piciorului sa „aseze"" pedala si imbunatateste aderenta/confortul. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Caracteristici ale pedalelor HT AN71 Talon NANO </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Greutate (pereche): 430 g</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Dimensiune: 105x105x17 mm </span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Material corpul pedalei: aluminiu</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz""><span class=""ryNqvb"">Material ax: otel CrMo </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Rulment: Rulment dublu / rulment cu bile etansat </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pini: 11 pini interschimbabili pe fiecare parte</span></span></span></li></ul>";Pedale Platforma;;5;1;190.0;380.0;100;Pedale Platforma;;HT;2024/01/01;
105291;;Pedale HT AN71 - TALON Verde Apple;"<ul><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala plata HT AN71 Talon NANO impresioneaza cu un corp robust din aluminiu si o axa din otel CrMo care poate rezista chiar si in cele mai dificile conditii.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Doi rulmenti cu bile etansati si rulmentii DU de inalta calitate asigura o functionare lina si o durabilitate sporita.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu 11 pini interschimbabili pe fiecare parte, pedala ofera o aderenta excelenta si o platforma stabila si fiabila, care asigura control si siguranta maxima in timpul mersului. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedalele Talon au fost concepute pentru a oferi echilibrul optim de performanta usoara si fiabila in toate tipurile de conditii meteorologice.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Designul cu profil redus, cu o forma concava adanca, permite piciorului sa „aseze"" pedala si imbunatateste aderenta/confortul. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Caracteristici ale pedalelor HT AN71 Talon NANO </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Greutate (pereche): 430 g</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Dimensiune: 105x105x17 mm </span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Material corpul pedalei: aluminiu</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz""><span class=""ryNqvb"">Material ax: otel CrMo </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Rulment: Rulment dublu / rulment cu bile etansat </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pini: 11 pini interschimbabili pe fiecare parte</span></span></span><div class=""OvtS8d""></div></li></ul>";Pedale Platforma;;5;1;190.0;380.0;100;Pedale Platforma;;HT;2024/01/01;
105292;;Pedale HT AN71-TALON  Purple;"<div id=""description"" class=""data item content"" role=""tabpanel"" aria-labelledby=""tab-label-description"" data-role=""content"" aria-hidden=""false""><div class=""product attribute description""><div class=""value""><ul><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala plata HT AN71 Talon NANO impresioneaza cu un corp robust din aluminiu si o axa din otel CrMo care poate rezista chiar si in cele mai dificile conditii.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Doi rulmenti cu bile etansati si rulmentii DU de inalta calitate asigura o functionare lina si o durabilitate sporita.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu 11 pini interschimbabili pe fiecare parte, pedala ofera o aderenta excelenta si o platforma stabila si fiabila, care asigura control si siguranta maxima in timpul mersului. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedalele Talon au fost concepute pentru a oferi echilibrul optim de performanta usoara si fiabila in toate tipurile de conditii meteorologice.</span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Designul cu profil redus, cu o forma concava adanca, permite piciorului sa „aseze"" pedala si imbunatateste aderenta/confortul. </span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Caracteristici ale pedalelor HT AN71 Talon NANO </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Greutate (pereche): 430 g</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Dimensiune: 105x105x17 mm </span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Material corpul pedalei: aluminiu</span></span></span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz""><span class=""ryNqvb"">Material ax: otel CrMo </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Rulment: Rulment dublu / rulment cu bile etansat </span></span> </span></li><li class=""lRu31"" dir=""ltr""><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pini: 11 pini interschimbabili pe fiecare parte</span></span></span><div class=""OvtS8d""></div></li></ul></div></div></div>";Pedale Platforma;;5;1;190.0;380.0;100;Pedale Platforma;;HT;2024/01/01;
105293;;Pedale HT ANS10 Rose Gold;"<ul>Proiectata impreuna cu Martin Soderstrom, HT ANS-10 Supreme este o pedala compacta cu o platforma din aluminiu extrudat. Platforma este din aluminiu extrudat si apoi prelucrataCNC la marginile anterioare pentru a reduce sansele de a prinde pedala pe pietre.</ul><ul>Platforma de 100 x 100 mm nu este cea mai mare, dar are un profil redus la 16 mm in centru si are o concavitate de 4 mm.</ul><ul>HT se potriveste cu 10 pini pe fiecare parte a platformei si, de asemenea, amesteca doua stiluri diferite - ace de otel groase fata si spate cu stifturi mai subtiri de-a lungul marginii exterioare. La 5 mm, toate stifturile au o lungime buna, dar puteti scoate si o saiba mica pe spatele fiecaruia pentru a creste inaltimea cu inca un milimetru. Calitatea rulmentului este excelenta si pedala este, de asemenea, usor de intretinut, deoarece HT include de fapt o priza mica in cutie, astfel incat sa puteti scoate piulita de ax incorporata - oferim acestei pedale un punct suplimentar doar pentru aceasta caracteristica. Axa din otel cr-molyare un hexagon de 8 mm pentru o montare usoara.<li>Cei de la HT aduc una dintre cele mai performante pedale platforma NANO ANS10 “SUPREME""</li><li>Pedale cu corp din aluminiu extrudat prelucrat CNC</li><li>Ax Cr-Mo silver prelucrat CNC cu rulmenti sigilati de inalta calitate</li><li>Rulmenti sigilati + 2* IGUS bucse sistem patentat HT</li><li>Pini schimbabili SAP ( 1/8″ x 9 mm )</li><li>Dimensiuni 100 x 100 x 16,6 mm.</li><li>Greutate 368 grame/pereche.</li><li>Emil Johansson approved</li></ul>";Pedale Platforma;;2;1;212.5;425.0;100;Pedale Platforma;;HT;2024/01/01;
105294;;Pedale HT PA01A- Galben Neon(793) Pini Detasabili;;Pedale Platforma;;5;1;98.5;197.0;100;Pedale Platforma;;HT;2024/01/01;
105295;;Butuc Fata D761DSE 32H Frana Disc QR Negru ;"<div id=""description"" class=""data item content"" role=""tabpanel"" aria-labelledby=""tab-label-description"" data-role=""content"" aria-hidden=""false""><div class=""product attribute description""><div class=""value""><ul><li>Butuc fata 32H</li><li>OLD : 100 mm</li><li>QR 5 mm inclus</li><li>Tip ax: hallow axle</li><li>PCD: 58 mm</li><li>FTF: 62 mm</li><li>lock nut to left flange 26 mm</li><li>right flange to lock nut 13 mm</li><li>Cale de rulare pe Bile</li></ul></div></div></div>";Butuci Frana Disc;;5;1;35.0;70.0;100;Butuci Frana Disc;;SXT;2024/01/01;
105296;;Butuc Spate Casetat SXT 32H FD;"<div id=""description"" class=""data item content"" role=""tabpanel"" aria-labelledby=""tab-label-description"" data-role=""content"" aria-hidden=""false""><div class=""product attribute description""><div class=""value""><ul><li>32H</li><li>Cale de rulare pe bile</li><li>Aluminiu</li><li>QR inclus</li><li>Compatibil Shimano pentru 8-9-10-11 viteze MTB, 8-10 viteze Road</li><li>OLD- 135 mm</li><li>Lungimea axului 145 mm</li><li>PCD: 58 mm  FTF: 57 mm</li><li>Flansa Stanga 31,5 mm</li><li>Flansa Dreapta 46,4 mm</li></ul></div></div></div>";Butuci Frana Disc;;5;1;64.0;128.0;100;Butuci Frana Disc;;SXT;2024/01/01;
105297;;Pedale HT PA01A Sky Blue(292C) Pini Detasabili ;Pedal Weight (pair)354 gSize100 X 95 X 18 mmBody Materialreinforced nylon comppositeSpindleCNC machined cr-molyPedal Bearings2 X sealed bearings / DU bushingsPinsreplaceable grip pins;Pedale Platforma;;5;1;98.5;197.0;100;Pedale Platforma;;HT;2024/01/01;
105298;;Pedale HT PA01A-Roz Neon Pini Detasabili;Pedal Weight (pair)354 gSize100 X 95 X 18 mmBody Materialreinforced nylon comppositeSpindleCNC machined cr-molyPedal Bearings2 X sealed bearings / DU bushingsPinsreplaceable grip pins;Pedale Platforma;;5;1;98.5;197.0;100;Pedale Platforma;;HT;2024/01/01;
105299;;Pedale HT PA01A- Purple(528C) Pini Detasabili;Pedal Weight (pair)354 gSize100 X 95 X 18 mmBody Materialreinforced nylon comppositeSpindleCNC machined cr-molyPedal Bearings2 X sealed bearings / DU bushingsPinsreplaceable grip pins;Pedale Platforma;;5;1;98.5;197.0;100;Pedale Platforma;;HT;2024/01/01;
105300;;Pedale HT PA32A Supreme-C Verde(802C);"<ul><li><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">  Supreme-Lite </span></span><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">HT PA32A ofera un raport calitate-pret excelent si un profil redus.</span></span> </span></li><li><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Construit din compozit de nailon foarte dur, HT PA32A poate rezista la cele mai dure conditii.</span></span> </span></li><li><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">La pedale sunt utilizati rulmenti cu bila dubla etansata si rulmenti DU de inalta calitate pentru a asigura o calatorie mai lina si o durabilitate mai mare.</span></span></span></li><li><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Pedala HT Supreme-C PA32A are un design cu profil redus, cu o platforma larga, intarita din nailon, oferind un echilibru optim intre greutatea usoara si performanta fiabila in toate conditiile.</span></span></span></li><li><span class=""HwtZe"" lang=""ro""> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Profilul sau concav favorizeaza plasarea piciorului si sporeste confortul pentru o utilizare optima.</span></span> <span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Echipat cu rulmenti etansati de inalta precizie si bucse DU de inalta calitate, garanteaza o rotatie lina si durabila, fiind protejat in acelasi timp de elemente.</span></span> </span></li><li><span class=""HwtZe"" lang=""ro""><span class=""jCAhz ChMk0b""><span class=""ryNqvb"">Cu o axa supradimensionata de 12 mm pentru un plus de rigiditate si rezistenta, cei 18 Pini de otel inlocuibili asigura o aderenta perfecta in cele mai solicitante situatii.</span></span></span></li><li>Dimensiuni 101 X 100 X 19 mm</li><li>Greutate 345 g/per</li><li>Material: reinforced nylon compposite</li><li>Ax prelucrat CNC Cr-Mo 9/16""</li><li>Cale de rulare 2 X sealed bearings / DU bushings</li><li>Pini detasabili</li></ul>";Pedale Platforma;;5;1;105.0;210.0;100;Pedale Platforma;;HT;2024/01/01;
